Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,Market Cap
543995,MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,MVGJL,Manoj Vaibhav Gems N Jewellers Ltd,Active,B,10,INE0KNT01012,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",12346564450
544136,R K Swamy Limited,RKSWAMY,R K Swamy Ltd,Active,B,5,INE0NQ801033,Advertising & Media Agencies,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,12619310000
544135,Mukka Proteins Limited,MUKKA,Mukka Proteins Ltd,Active,B,1,INE0CG401037,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed,12497680062
538970,WARDWIZARD INNOVATIONS AND MOBILITY LIMITED,WARDINMOBI,Wardwizard Innovations & Mobility Ltd,Active,B,1,INE945P01024,2/3 Wheelers,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,12025810000
533193,KIRLOSKAR ELECTRIC COMPANY LTD.,KECL,Kirloskar Electric Company Ltd,Active,B,10,INE134B01017,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,12370950000
507155,Jagatjit Industries Ltd.,JAGAJITIND,JAGATJIT INDUSTRIES LTD.,Active,X,10,INE574A01016,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries,12168136338
507789,Jagsonpal Pharmaceuticals Limited,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.,Active,B,5,INE048B01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,12295480000
543928,Cosmic CRF Limited,COSMICCRF,Cosmic CRF Ltd,Active,M,10,INE0ORA01015,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,12328150000
524394,Vimta Labs Ltd.,VIMTALABS,VIMTA LABS LTD.-$,Active,B,2,INE579C01029,Healthcare Research- Analytics & Technology,Equity,Healthcare,Healthcare,Healthcare Services,"Healthcare Research, Analytics & Technology",12368967123
522229,Taneja Aerospace & Aviation Ltd.,TANAA,TANEJA AEROSPACE & AVIATION LTD.-$,Active,B,5,INE692C01020,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,12227504135
508933,AYM Syntex Limited,AYMSYNTEX,AYM Syntex Ltd,Active,T,10,INE193B01039,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,12220650781
544058,Credo Brands Marketing Limited,MUFTI,Credo Brands Marketing Ltd,Active,B,2,INE220Q01020,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,12219918777
544253,Kross Limited,KROSS,Kross Ltd,Active,B,5,INE0O6601022,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,12167384938
526608,Electrotherm (India) Ltd,ELECTHERM,ELECTROTHERM (INDIA) LTD.,Active,T,10,INE822G01016,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,12620479335
543599,Ksolves India Limited,KSOLVES,Ksolves India Ltd,Active,B,10,INE0D6I01015,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,12143477602
516064,Arrow Greentech Limited,ARROWGREEN,Arrow Greentech Ltd,Active,B,10,INE570D01018,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,12053000000
544235,Orient Technologies Limited,ORIENTTECH,Orient Technologies Ltd,Active,B,10,INE0PPK01015,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,12265580000
544244,Gala Precision Engineering Limited,GALAPREC,Gala Precision Engineering Ltd,Active,B,10,INE0RE001014,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,11830050400
540425,Shankara Building Products Limited,SHANKARA,Shankara Building Products Ltd,Active,B,10,INE274V01019,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,12418071058
532475,Aptech Ltd.,APTECHT,APTECH LTD.,Active,B,10,INE266F01018,Education,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,Education,11895749079
544264,Diffusion Engineers Limited,DIFFNKG,Diffusion Engineers Ltd,Active,B,10,INE184O01015,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products,12747715472
539872,Bajaj Healthcare Limited,BAJAJHCARE,Bajaj Healthcare Ltd,Active,B,5,INE411U01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,12033222060
511605,Arihant Capital Markets Ltd.,ARIHANTCAP,ARIHANT CAPITAL MARKETS LTD.,Active,B,1,INE420B01036,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,12333584200
539042,AGI Infra Limited,AGIIL,AGI Infra Ltd,Active,B,10,INE976R01017,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",12057902640
511676,GIC Housing Finance Ltd.,GICHSGFIN,GIC HOUSING FINANCE LTD.,Active,B,10,INE289B01019,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company,11957630000
